subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-13,jspace_keep_name,0, 1955.,195,1,-2.6379,-2.8481,-0.2102,-1.0015,-1.0638,-0.0623,1,0,195,0.005
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-13,jspace_restore_rest,0, 1955.,195,1,-2.6379,-3.7787,-1.1408,-1.0015,-1.7019,-0.7004,1,0,195,0.0063
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-13,name_lens,0, 1955.,195,1,-2.6379,-3.6913,-1.0534,-1.0015,-1.6288,-0.6273,1,0,195,0.0066
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-17,jspace,0, 1955.,195,1,-2.6379,-3.8664,-1.2285,-1.0015,-1.7155,-0.714,2,1,193,0.0244
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-17,jspace_keep_name,0, 1955.,195,1,-2.6379,-3.085,-0.4472,-1.0015,-1.1015,-0.1,1,0,195,0.0077
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-17,jspace_restore_rest,0, 1955.,195,1,-2.6379,-4.0953,-1.4574,-1.0015,-1.8802,-0.8787,3,1,194,0.0059
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,9-17,name_lens,0, 1955.,195,1,-2.6379,-3.8155,-1.1777,-1.0015,-1.6576,-0.6561,1,0,195,0.0057
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,6-20,jspace,0, 1955.,195,1,-2.6379,-4.1155,-1.4776,-1.0015,-1.9072,-0.9057,2,1,193,0.0642
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,6-20,jspace_keep_name,0, 1955.,195,1,-2.6379,-4.616,-1.9781,-1.0015,-1.5235,-0.522,1,0,195,0.1093
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,6-20,jspace_restore_rest,0, 1955.,195,1,-2.6379,-3.807,-1.1692,-1.0015,-1.7895,-0.788,2,1,193,0.0183
Albert Einstein,death_year,Albert Einstein died in the year,subject_last,2,6-20,name_lens,0, 1955.,195,1,-2.6379,-5.1491,-2.5112,-1.0015,-2.3346,-1.3331,5,1,192,0.0204
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-13,jspace,0, patent clerk in Bern, patent,0,-4.6972,-5.43,-0.7328,-2.0294,-2.3089,-0.2795,1,0, patent,0.1821
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-13,jspace_keep_name,0, patent clerk in Bern, patent,0,-4.6972,-5.1077,-0.4105,-2.0294,-2.1132,-0.0838,1,0, patent,0.0949
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-13,jspace_restore_rest,0, patent clerk in Bern, patent,0,-4.6972,-5.3499,-0.6527,-2.0294,-2.1993,-0.1699,1,0, patent,0.1411
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-13,name_lens,0, patent clerk in Bern, patent,0,-4.6972,-5.2583,-0.5611,-2.0294,-2.179,-0.1496,1,0, patent,0.1358
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-17,jspace,0, patent clerk in Bern, patent,0,-4.6972,-6.2007,-1.5035,-2.0294,-2.5246,-0.4952,1,0, patent,0.1328
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-17,jspace_keep_name,0, patent clerk in Bern, patent,0,-4.6972,-6.0062,-1.309,-2.0294,-2.4744,-0.445,1,0, patent,0.1347
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-17,jspace_restore_rest,0, patent clerk in Bern, patent,0,-4.6972,-5.5163,-0.8191,-2.0294,-2.2822,-0.2528,1,0, patent,0.1501
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,9-17,name_lens,0, patent clerk in Bern, patent,0,-4.6972,-5.2962,-0.599,-2.0294,-2.1492,-0.1198,1,0, patent,0.1495
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,6-20,jspace,0, patent clerk in Bern, patent,0,-4.6972,-7.4113,-2.7141,-2.0294,-2.6587,-0.6293,1,1, teacher,0.1828
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,6-20,jspace_keep_name,0, patent clerk in Bern, patent,0,-4.6972,-12.5472,-7.85,-2.0294,-5.6644,-3.6349,42,1, physic,0.5928
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,6-20,jspace_restore_rest,0, patent clerk in Bern, patent,0,-4.6972,-5.1428,-0.4456,-2.0294,-1.8988,0.1307,1,0, patent,0.1949
Albert Einstein,occupation,Albert Einstein worked as a,subject_last,2,6-20,name_lens,0, patent clerk in Bern, patent,0,-4.6972,-6.0746,-1.3774,-2.0294,-2.163,-0.1336,1,0, patent,0.2896
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-13,jspace,0, a physicist., physic,1,-4.5525,-5.7368,-1.1843,-1.5526,-2.3505,-0.7978,1,0, physic,0.0362
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-13,jspace_keep_name,0, a physicist., physic,1,-4.5525,-4.8167,-0.2642,-1.5526,-1.8371,-0.2844,1,0, physic,0.0064
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-13,jspace_restore_rest,0, a physicist., physic,1,-4.5525,-5.006,-0.4534,-1.5526,-1.8907,-0.338,1,0, physic,0.0146
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-13,name_lens,0, a physicist., physic,1,-4.5525,-5.022,-0.4695,-1.5526,-1.8222,-0.2696,1,0, physic,0.0143
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-17,jspace,0, a physicist., physic,1,-4.5525,-5.993,-1.4405,-1.5526,-2.4379,-0.8853,1,0, physic,0.0447
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-17,jspace_keep_name,0, a physicist., physic,1,-4.5525,-5.0772,-0.5247,-1.5526,-2.0428,-0.4902,1,0, physic,0.0176
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-17,jspace_restore_rest,0, a physicist., physic,1,-4.5525,-4.992,-0.4395,-1.5526,-1.8022,-0.2496,1,0, physic,0.0128
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,9-17,name_lens,0, a physicist., physic,1,-4.5525,-4.9702,-0.4177,-1.5526,-1.8081,-0.2555,1,0, physic,0.0136
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,6-20,jspace,0, a physicist., physic,1,-4.5525,-5.814,-1.2615,-1.5526,-1.9686,-0.416,1,0, physic,0.1894
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,6-20,jspace_keep_name,0, a physicist., physic,1,-4.5525,-5.1569,-0.6044,-1.5526,-2.1603,-0.6077,1,0, physic,0.0557
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,6-20,jspace_restore_rest,0, a physicist., physic,1,-4.5525,-5.4462,-0.8937,-1.5526,-2.1248,-0.5722,1,0, physic,0.0288
Albert Einstein,profession_of,The profession of Albert Einstein was,subject_last,5,6-20,name_lens,0, a physicist., physic,1,-4.5525,-5.7984,-1.2459,-1.5526,-2.5692,-1.0165,1,0, physic,0.0387
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-13,jspace,0, violin.  He, violin,0,-6.174,-6.6946,-0.5206,-0.496,-0.8206,-0.3246,1,0, violin,0.0769
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-13,jspace_keep_name,0, violin.  He, violin,0,-6.174,-6.3771,-0.2032,-0.496,-0.6823,-0.1863,1,0, violin,0.034
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-13,jspace_restore_rest,0, violin.  He, violin,0,-6.174,-6.7006,-0.5266,-0.496,-0.9529,-0.457,1,0, violin,0.1364
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-13,name_lens,0, violin.  He, violin,0,-6.174,-6.6262,-0.4522,-0.496,-0.8463,-0.3503,1,0, violin,0.0988
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-17,jspace,0, violin.  He, violin,0,-6.174,-7.1234,-0.9494,-0.496,-1.2031,-0.7072,2,1, piano,0.2421
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-17,jspace_keep_name,0, violin.  He, violin,0,-6.174,-6.932,-0.7581,-0.496,-1.1216,-0.6256,2,1, piano,0.1922
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-17,jspace_restore_rest,0, violin.  He, violin,0,-6.174,-6.7441,-0.5701,-0.496,-0.9824,-0.4864,1,0, violin,0.1379
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,9-17,name_lens,0, violin.  He, violin,0,-6.174,-6.7113,-0.5374,-0.496,-0.976,-0.48,1,1, piano,0.1505
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,6-20,jspace,0, violin.  He, violin,0,-6.174,-7.4982,-1.3242,-0.496,-1.5947,-1.0987,2,1, piano,0.4142
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,6-20,jspace_keep_name,0, violin.  He, violin,0,-6.174,-7.7842,-1.6103,-0.496,-1.8629,-1.3669,2,1, piano,0.6241
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,6-20,jspace_restore_rest,0, violin.  He, violin,0,-6.174,-6.6004,-0.4264,-0.496,-0.8287,-0.3327,1,0, violin,0.0816
Albert Einstein,instrument,Albert Einstein played the,subject_last,2,6-20,name_lens,0, violin.  He, violin,0,-6.174,-7.2818,-1.1078,-0.496,-1.2846,-0.7886,2,1, piano,0.2936
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-13,jspace,0, his theory of relat, theory,1,-2.4038,-2.6459,-0.2421,-0.952,-1.191,-0.239,1,0, theory,0.0088
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-13,jspace_keep_name,0, his theory of relat, theory,1,-2.4038,-2.5252,-0.1214,-0.952,-0.9962,-0.0442,1,0, theory,0.0099
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-13,jspace_restore_rest,0, his theory of relat, theory,1,-2.4038,-2.5943,-0.1906,-0.952,-1.1511,-0.1991,1,0, theory,0.0107
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-13,name_lens,0, his theory of relat, theory,1,-2.4038,-2.6098,-0.206,-0.952,-1.1465,-0.1945,1,0, theory,0.0102
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-17,jspace,0, his theory of relat, theory,1,-2.4038,-2.6989,-0.2951,-0.952,-1.2903,-0.3382,1,0, theory,0.0192
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-17,jspace_keep_name,0, his theory of relat, theory,1,-2.4038,-2.6269,-0.2231,-0.952,-1.048,-0.0959,1,0, theory,0.007
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-17,jspace_restore_rest,0, his theory of relat, theory,1,-2.4038,-2.6822,-0.2785,-0.952,-1.201,-0.249,1,0, theory,0.0085
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,9-17,name_lens,0, his theory of relat, theory,1,-2.4038,-2.6709,-0.2672,-0.952,-1.1831,-0.231,1,0, theory,0.0094
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,6-20,jspace,0, his theory of relat, theory,1,-2.4038,-2.879,-0.4753,-0.952,-1.3944,-0.4423,1,0, theory,0.0473
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,6-20,jspace_keep_name,0, his theory of relat, theory,1,-2.4038,-3.0136,-0.6099,-0.952,-1.2212,-0.2692,1,0, theory,0.035
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,6-20,jspace_restore_rest,0, his theory of relat, theory,1,-2.4038,-2.6107,-0.2069,-0.952,-1.0971,-0.1451,1,0, theory,0.0185
Albert Einstein,famous_for,Albert Einstein is famous for,subject_last,2,6-20,name_lens,0, his theory of relat, theory,1,-2.4038,-2.7433,-0.3396,-0.952,-1.2087,-0.2567,1,0, theory,0.0172
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-13,jspace,0, the universe. , universe,1,-6.9264,-7.5877,-0.6613,-1.8699,-2.4187,-0.5488,2,1, world,0.0333
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-13,jspace_keep_name,0, the universe. , universe,1,-6.9264,-6.7307,0.1957,-1.8699,-1.8929,-0.0231,1,0, universe,0.036
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-13,jspace_restore_rest,0, the universe. , universe,1,-6.9264,-7.5494,-0.623,-1.8699,-2.3844,-0.5145,2,1, world,0.0298
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-13,name_lens,0, the universe. , universe,1,-6.9264,-7.4937,-0.5673,-1.8699,-2.3347,-0.4649,1,1, world,0.0249
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-17,jspace,0, the universe. , universe,1,-6.9264,-7.2604,-0.334,-1.8699,-2.2029,-0.3331,1,0, universe,0.0634
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-17,jspace_keep_name,0, the universe. , universe,1,-6.9264,-6.6856,0.2409,-1.8699,-1.8445,0.0254,1,0, universe,0.0452
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-17,jspace_restore_rest,0, the universe. , universe,1,-6.9264,-7.6044,-0.678,-1.8699,-2.4229,-0.553,2,1, world,0.029
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,9-17,name_lens,0, the universe. , universe,1,-6.9264,-7.5546,-0.6282,-1.8699,-2.3931,-0.5233,2,1, world,0.0287
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,6-20,jspace,0, the universe. , universe,1,-6.9264,-7.8712,-0.9448,-1.8699,-2.6514,-0.7815,2,1, world,0.1056
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,6-20,jspace_keep_name,0, the universe. , universe,1,-6.9264,-7.1502,-0.2238,-1.8699,-2.2886,-0.4187,1,0, universe,0.1548
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,6-20,jspace_restore_rest,0, the universe. , universe,1,-6.9264,-8.4791,-1.5526,-1.8699,-3.0647,-1.1948,2,1, world,0.0814
Albert Einstein,language,Albert Einstein spoke the language of,subject_last,2,6-20,name_lens,0, the universe. , universe,1,-6.9264,-8.7116,-1.7852,-1.8699,-3.3137,-1.4438,3,1, world,0.1231
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-13,jspace,0, Mileva Marić, Mile,0,-1.0618,-3.5676,-2.5058,-0.9112,-3.346,-2.4348,5,1, a,0.9355
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-13,jspace_keep_name,0, Mileva Marić, Mile,0,-1.0618,-1.7023,-0.6406,-0.9112,-1.5481,-0.637,1,0, Mile,0.1854
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-13,jspace_restore_rest,0, Mileva Marić, Mile,0,-1.0618,-3.1433,-2.0815,-0.9112,-3.0093,-2.0982,3,1, a,0.7622
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-13,name_lens,0, Mileva Marić, Mile,0,-1.0618,-2.9214,-1.8596,-0.9112,-2.8261,-1.9149,3,1, a,0.6755
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-17,jspace,0, Mileva Marić, Mile,0,-1.0618,-3.8237,-2.7619,-0.9112,-3.672,-2.7609,6,1, a,1.0771
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-17,jspace_keep_name,0, Mileva Marić, Mile,0,-1.0618,-3.3174,-2.2556,-0.9112,-3.1576,-2.2465,4,1, a,0.8407
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-17,jspace_restore_rest,0, Mileva Marić, Mile,0,-1.0618,-4.2941,-3.2323,-0.9112,-4.1261,-3.2149,9,1, a,1.2596
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,9-17,name_lens,0, Mileva Marić, Mile,0,-1.0618,-3.3354,-2.2736,-0.9112,-3.1877,-2.2765,4,1, a,0.8385
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,6-20,jspace,0, Mileva Marić, Mile,0,-1.0618,-4.9311,-3.8693,-0.9112,-4.7689,-3.8577,20,1, a,1.6476
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,6-20,jspace_keep_name,0, Mileva Marić, Mile,0,-1.0618,-6.2882,-5.2264,-0.9112,-5.4188,-4.5076,34,1, a,2.0798
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,6-20,jspace_restore_rest,0, Mileva Marić, Mile,0,-1.0618,-3.1666,-2.1048,-0.9112,-3.0089,-2.0978,3,1, a,0.7567
Albert Einstein,spouse,Albert Einstein was married to,subject_last,2,6-20,name_lens,0, Mileva Marić, Mile,0,-1.0618,-5.6412,-4.5794,-0.9112,-5.446,-4.5348,40,1, a,1.9171
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-13,jspace,0, Zurich. He was, Zurich,0,-5.3497,-6.5142,-1.1646,-1.0675,-1.972,-0.9045,1,0, Zurich,0.3431
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-13,jspace_keep_name,0, Zurich. He was, Zurich,0,-5.3497,-5.4909,-0.1413,-1.0675,-1.329,-0.2615,1,0, Zurich,0.0632
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-13,jspace_restore_rest,0, Zurich. He was, Zurich,0,-5.3497,-6.4612,-1.1116,-1.0675,-2.4077,-1.3402,2,1, Berlin,0.4139
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-13,name_lens,0, Zurich. He was, Zurich,0,-5.3497,-6.3031,-0.9534,-1.0675,-2.2247,-1.1572,2,1, Berlin,0.3336
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-17,jspace,0, Zurich. He was, Zurich,0,-5.3497,-6.2153,-0.8656,-1.0675,-1.5832,-0.5157,1,0, Zurich,0.2384
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-17,jspace_keep_name,0, Zurich. He was, Zurich,0,-5.3497,-5.4826,-0.133,-1.0675,-1.1335,-0.066,1,0, Zurich,0.1226
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-17,jspace_restore_rest,0, Zurich. He was, Zurich,0,-5.3497,-6.6317,-1.282,-1.0675,-2.5583,-1.4909,2,1, Berlin,0.4831
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,9-17,name_lens,0, Zurich. He was, Zurich,0,-5.3497,-6.4938,-1.1442,-1.0675,-2.4448,-1.3773,2,1, Berlin,0.4241
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,6-20,jspace,0, Zurich. He was, Zurich,0,-5.3497,-5.8821,-0.5325,-1.0675,-1.0339,0.0336,1,0, Zurich,0.2152
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,6-20,jspace_keep_name,0, Zurich. He was, Zurich,0,-5.3497,-6.215,-0.8653,-1.0675,-1.3539,-0.2864,1,0, Zurich,0.6927
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,6-20,jspace_restore_rest,0, Zurich. He was, Zurich,0,-5.3497,-6.1561,-0.8064,-1.0675,-1.7803,-0.7128,1,0, Zurich,0.2165
Albert Einstein,education,Albert Einstein studied at the University of,subject_last,2,6-20,name_lens,0, Zurich. He was, Zurich,0,-5.3497,-7.1666,-1.8169,-1.0675,-2.9733,-1.9058,2,1, Berlin,0.7187
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-13,jspace,0, Germany. He was, Germany,0,-4.8169,-5.2059,-0.389,-1.1374,-1.5334,-0.396,2,1, the,0.0779
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-13,jspace_keep_name,0, Germany. He was, Germany,0,-4.8169,-4.9659,-0.149,-1.1374,-1.3249,-0.1874,1,0, Germany,0.0281
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-13,jspace_restore_rest,0, Germany. He was, Germany,0,-4.8169,-4.5743,0.2427,-1.1374,-1.0384,0.099,1,0, Germany,0.0438
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-13,name_lens,0, Germany. He was, Germany,0,-4.8169,-4.5209,0.296,-1.1374,-1.0305,0.1069,1,0, Germany,0.04
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-17,jspace,0, Germany. He was, Germany,0,-4.8169,-5.4216,-0.6047,-1.1374,-1.6158,-0.4784,2,1, the,0.0961
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-17,jspace_keep_name,0, Germany. He was, Germany,0,-4.8169,-5.029,-0.2121,-1.1374,-1.387,-0.2495,1,0, Germany,0.0376
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-17,jspace_restore_rest,0, Germany. He was, Germany,0,-4.8169,-4.6553,0.1616,-1.1374,-1.0639,0.0735,1,0, Germany,0.0477
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,9-17,name_lens,0, Germany. He was, Germany,0,-4.8169,-4.4991,0.3178,-1.1374,-1.0297,0.1077,1,0, Germany,0.0456
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,6-20,jspace,0, Germany. He was, Germany,0,-4.8169,-6.3089,-1.492,-1.1374,-2.1323,-0.9949,2,1, the,0.274
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,6-20,jspace_keep_name,0, Germany. He was, Germany,0,-4.8169,-6.1704,-1.3535,-1.1374,-2.0328,-0.8954,3,1, the,0.2606
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,6-20,jspace_restore_rest,0, Germany. He was, Germany,0,-4.8169,-5.0697,-0.2527,-1.1374,-1.4345,-0.2971,1,0, Germany,0.0602
Albert Einstein,citizenship,Albert Einstein was a citizen of,subject_last,2,6-20,name_lens,0, Germany. He was, Germany,0,-4.8169,-4.8726,-0.0556,-1.1374,-1.2223,-0.0849,1,0, Germany,0.0619
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-13,jspace,0, Albert. The second, Albert,0,-4.3876,-4.5232,-0.1356,-1.9015,-1.7522,0.1493,1,0, Albert,0.0516
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-13,jspace_keep_name,0, Albert. The second, Albert,0,-4.3876,-3.9789,0.4087,-1.9015,-1.5648,0.3367,1,0, Albert,0.0292
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-13,jspace_restore_rest,0, Albert. The second, Albert,0,-4.3876,-4.7025,-0.3149,-1.9015,-2.0901,-0.1886,1,0, Albert,0.0292
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-13,name_lens,0, Albert. The second, Albert,0,-4.3876,-4.6147,-0.2271,-1.9015,-1.9102,-0.0087,1,0, Albert,0.0468
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-17,jspace,0, Albert. The second, Albert,0,-4.3876,-4.6047,-0.2171,-1.9015,-1.7862,0.1152,1,0, Albert,0.0525
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-17,jspace_keep_name,0, Albert. The second, Albert,0,-4.3876,-4.0369,0.3507,-1.9015,-1.473,0.4285,1,0, Albert,0.0644
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-17,jspace_restore_rest,0, Albert. The second, Albert,0,-4.3876,-4.4859,-0.0983,-1.9015,-1.7937,0.1078,1,0, Albert,0.0549
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,9-17,name_lens,0, Albert. The second, Albert,0,-4.3876,-4.7027,-0.3151,-1.9015,-1.9148,-0.0133,1,0, Albert,0.0598
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,6-20,jspace,0, Albert. The second, Albert,0,-4.3876,-5.2497,-0.8621,-1.9015,-2.2541,-0.3526,1,0, Albert,0.2423
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,6-20,jspace_keep_name,0, Albert. The second, Albert,0,-4.3876,-3.5252,0.8624,-1.9015,-1.1451,0.7564,1,0, Albert,0.1459
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,6-20,jspace_restore_rest,0, Albert. The second, Albert,0,-4.3876,-4.7138,-0.3262,-1.9015,-2.0022,-0.1008,1,0, Albert,0.0688
Albert Einstein,copy_first_name,The first name of Albert Einstein is,subject_last,6,6-20,name_lens,0, Albert. The second, Albert,0,-4.3876,-5.3135,-0.9259,-1.9015,-2.4525,-0.551,1,0, Albert,0.1021
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-13,jspace,0," ""Einstein"".",Ein,1,-4.3964,-5.9996,-1.6033,-0.2463,-1.6008,-1.3546,1,0,Ein,0.1441
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-13,jspace_keep_name,0," ""Einstein"".",Ein,1,-4.3964,-4.9898,-0.5934,-0.2463,-0.894,-0.6478,1,0,Ein,0.0258
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-13,jspace_restore_rest,0," ""Einstein"".",Ein,1,-4.3964,-5.2782,-0.8818,-0.2463,-0.7106,-0.4643,1,0,Ein,0.0797
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-13,name_lens,0," ""Einstein"".",Ein,1,-4.3964,-5.5133,-1.117,-0.2463,-0.9485,-0.7022,1,0,Ein,0.1064
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-17,jspace,0," ""Einstein"".",Ein,1,-4.3964,-6.5163,-2.1199,-0.2463,-2.0281,-1.7819,1,0,Ein,0.1877
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-17,jspace_keep_name,0," ""Einstein"".",Ein,1,-4.3964,-5.5536,-1.1572,-0.2463,-1.4944,-1.2482,1,0,Ein,0.1355
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-17,jspace_restore_rest,0," ""Einstein"".",Ein,1,-4.3964,-6.288,-1.8917,-0.2463,-1.5768,-1.3306,1,0,Ein,0.136
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,9-17,name_lens,0," ""Einstein"".",Ein,1,-4.3964,-6.0452,-1.6488,-0.2463,-1.3728,-1.1265,1,0,Ein,0.1405
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,6-20,jspace,0," ""Einstein"".",Ein,1,-4.3964,-8.512,-4.1157,-0.2463,-3.4573,-3.211,4,1,M,0.6258
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,6-20,jspace_keep_name,0," ""Einstein"".",Ein,1,-4.3964,-5.7063,-1.31,-0.2463,-1.6118,-1.3655,1,0,Ein,0.1325
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,6-20,jspace_restore_rest,0," ""Einstein"".",Ein,1,-4.3964,-4.9294,-0.533,-0.2463,-0.6482,-0.4019,1,0,Ein,0.1337
Albert Einstein,copy_last_name,The last name of Albert Einstein is,subject_last,6,6-20,name_lens,0," ""Einstein"".",Ein,1,-4.3964,-7.5362,-3.1399,-0.2463,-2.4605,-2.2142,2,1,En,0.3384
Serena Williams,birth_city,Serena Williams was born in the city of,subject_last,3,9-13,jspace,0," Saginaw,", S,0,-3.907,-6.6034,-2.6964,-2.1314,-4.3685,-2.237,7,1, New,0.3857
