subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,9-17,jspace,0, the United States., United,1,-3.2194,-3.8909,-0.6715,-0.7587,-0.8719,-0.1132,1,0, United,0.1218
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,9-17,jspace_keep_name,0, the United States., United,1,-3.2194,-3.9155,-0.6961,-0.7587,-0.9445,-0.1858,1,0, United,0.195
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,9-17,jspace_restore_rest,0, the United States., United,1,-3.2194,-3.4487,-0.2293,-0.7587,-0.8634,-0.1047,1,0, United,0.0324
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,9-17,name_lens,0, the United States., United,1,-3.2194,-3.2481,-0.0287,-0.7587,-0.7776,-0.0189,1,0, United,0.0101
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,6-20,jspace,0, the United States., United,1,-3.2194,-4.4599,-1.2405,-0.7587,-1.1491,-0.3904,1,0, United,0.2423
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,6-20,jspace_keep_name,0, the United States., United,1,-3.2194,-4.0231,-0.8037,-0.7587,-0.9947,-0.236,1,0, United,0.2046
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,6-20,jspace_restore_rest,0, the United States., United,1,-3.2194,-3.3487,-0.1294,-0.7587,-0.7461,0.0126,1,0, United,0.066
Serena Williams,birth_country,Serena Williams was born in the country of,subject_all,1 2 3,6-20,name_lens,0, the United States., United,1,-3.2194,-3.2337,-0.0144,-0.7587,-0.7985,-0.0398,1,0, United,0.024
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-13,jspace,0, 2023.,202,1,-3.5864,-4.0924,-0.5059,-0.8364,-0.838,-0.0015,1,0,202,0.1834
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-13,jspace_keep_name,0, 2023.,202,1,-3.5864,-4.1961,-0.6097,-0.8364,-0.8463,-0.0099,1,0,202,0.1569
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-13,jspace_restore_rest,0, 2023.,202,1,-3.5864,-3.5193,0.0672,-0.8364,-0.7339,0.1026,1,0,202,0.0063
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-13,name_lens,0, 2023.,202,1,-3.5864,-3.6502,-0.0638,-0.8364,-0.7964,0.04,1,0,202,0.0068
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-17,jspace,0, 2023.,202,1,-3.5864,-4.2134,-0.627,-0.8364,-0.8569,-0.0205,1,0,202,0.1655
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-17,jspace_keep_name,0, 2023.,202,1,-3.5864,-4.024,-0.4376,-0.8364,-0.8874,-0.051,1,0,202,0.1367
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-17,jspace_restore_rest,0, 2023.,202,1,-3.5864,-3.5708,0.0157,-0.8364,-0.7516,0.0848,1,0,202,0.0049
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,9-17,name_lens,0, 2023.,202,1,-3.5864,-3.5311,0.0553,-0.8364,-0.7592,0.0772,1,0,202,0.005
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,6-20,jspace,0, 2023.,202,1,-3.5864,-5.1106,-1.5242,-0.8364,-1.1007,-0.2642,1,0,202,0.3785
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,6-20,jspace_keep_name,0, 2023.,202,1,-3.5864,-4.6437,-1.0573,-0.8364,-1.1012,-0.2647,1,0,202,0.2249
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,6-20,jspace_restore_rest,0, 2023.,202,1,-3.5864,-3.4102,0.1763,-0.8364,-0.7693,0.0671,1,0,202,0.0467
Serena Williams,death_year,Serena Williams died in the year,subject_all,1 2 3,6-20,name_lens,0, 2023.,202,1,-3.5864,-3.4932,0.0932,-0.8364,-0.739,0.0974,1,0,202,0.0255
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-13,jspace,0, tennis player. She, tennis,0,-7.2289,-8.8709,-1.642,-2.3888,-3.3216,-0.9328,2,1, professional,0.103
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-13,jspace_keep_name,0, tennis player. She, tennis,0,-7.2289,-8.9351,-1.7062,-2.3888,-2.9911,-0.6023,1,0, tennis,0.0978
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-13,jspace_restore_rest,0, tennis player. She, tennis,0,-7.2289,-7.325,-0.0962,-2.3888,-2.3567,0.0321,1,0, tennis,0.0152
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-13,name_lens,0, tennis player. She, tennis,0,-7.2289,-7.0409,0.188,-2.3888,-2.3241,0.0647,1,0, tennis,0.0037
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-17,jspace,0, tennis player. She, tennis,0,-7.2289,-8.5554,-1.3265,-2.3888,-2.9676,-0.5789,1,0, tennis,0.0865
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-17,jspace_keep_name,0, tennis player. She, tennis,0,-7.2289,-9.8158,-2.5869,-2.3888,-3.7255,-1.3367,3,1, professional,0.2133
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-17,jspace_restore_rest,0, tennis player. She, tennis,0,-7.2289,-7.2144,0.0144,-2.3888,-2.2166,0.1722,1,0, tennis,0.0142
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,9-17,name_lens,0, tennis player. She, tennis,0,-7.2289,-7.0562,0.1726,-2.3888,-2.288,0.1008,1,0, tennis,0.0038
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,6-20,jspace,0, tennis player. She, tennis,0,-7.2289,-10.3487,-3.1199,-2.3888,-4.3605,-1.9718,6,1, professional,0.2936
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,6-20,jspace_keep_name,0, tennis player. She, tennis,0,-7.2289,-11.9853,-4.7564,-2.3888,-5.3934,-3.0046,24,1, teacher,0.4743
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,6-20,jspace_restore_rest,0, tennis player. She, tennis,0,-7.2289,-8.0407,-0.8118,-2.3888,-2.8594,-0.4706,1,0, tennis,0.0658
Serena Williams,occupation,Serena Williams worked as a,subject_all,1 2 3,6-20,name_lens,0, tennis player. She, tennis,0,-7.2289,-7.2407,-0.0118,-2.3888,-2.3071,0.0817,1,0, tennis,0.022
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-13,jspace,0, a tennis player., tennis,1,-5.1225,-5.364,-0.2415,-1.5355,-1.7303,-0.1948,1,0, tennis,0.026
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-13,jspace_keep_name,0, a tennis player., tennis,1,-5.1225,-5.1206,0.0019,-1.5355,-1.6586,-0.1231,1,0, tennis,0.0129
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-13,jspace_restore_rest,0, a tennis player., tennis,1,-5.1225,-5.6172,-0.4947,-1.5355,-1.9435,-0.408,1,0, tennis,0.01
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-13,name_lens,0, a tennis player., tennis,1,-5.1225,-5.3359,-0.2133,-1.5355,-1.6988,-0.1632,1,0, tennis,0.005
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-17,jspace,0, a tennis player., tennis,1,-5.1225,-6.1325,-1.0099,-1.5355,-2.3669,-0.8314,1,0, tennis,0.0667
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-17,jspace_keep_name,0, a tennis player., tennis,1,-5.1225,-5.591,-0.4685,-1.5355,-2.0174,-0.4819,1,0, tennis,0.0235
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-17,jspace_restore_rest,0, a tennis player., tennis,1,-5.1225,-5.4804,-0.3579,-1.5355,-1.7367,-0.2012,1,0, tennis,0.0113
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,9-17,name_lens,0, a tennis player., tennis,1,-5.1225,-5.333,-0.2105,-1.5355,-1.6891,-0.1536,1,0, tennis,0.0061
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,6-20,jspace,0, a tennis player., tennis,1,-5.1225,-7.9729,-2.8504,-1.5355,-4.5048,-2.9693,9,1, professional,0.3911
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,6-20,jspace_keep_name,0, a tennis player., tennis,1,-5.1225,-9.4018,-4.2793,-1.5355,-5.5342,-3.9987,34,1, ,0.139
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,6-20,jspace_restore_rest,0, a tennis player., tennis,1,-5.1225,-5.5867,-0.4641,-1.5355,-1.8686,-0.3331,1,0, tennis,0.0154
Serena Williams,profession_of,The profession of Serena Williams was,subject_all,4 5,6-20,name_lens,0, a tennis player., tennis,1,-5.1225,-5.5484,-0.4258,-1.5355,-1.8537,-0.3182,1,0, tennis,0.0109
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-13,jspace,0, most games in the, most,0,-6.4382,-6.5599,-0.1218,-2.3325,-2.5576,-0.2251,3,1, role,0.0293
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-13,jspace_keep_name,0, most games in the, most,0,-6.4382,-6.3877,0.0505,-2.3325,-2.4456,-0.1131,2,1, role,0.0345
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-13,jspace_restore_rest,0, most games in the, most,0,-6.4382,-6.4427,-0.0045,-2.3325,-2.1555,0.1769,1,0, most,0.0153
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-13,name_lens,0, most games in the, most,0,-6.4382,-6.4581,-0.02,-2.3325,-2.3155,0.017,1,0, most,0.003
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-17,jspace,0, most games in the, most,0,-6.4382,-6.6952,-0.257,-2.3325,-2.6354,-0.303,3,1, role,0.0332
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-17,jspace_keep_name,0, most games in the, most,0,-6.4382,-6.4843,-0.0461,-2.3325,-2.6456,-0.3131,2,1, role,0.0521
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-17,jspace_restore_rest,0, most games in the, most,0,-6.4382,-6.547,-0.1089,-2.3325,-2.257,0.0755,1,0, most,0.0055
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,9-17,name_lens,0, most games in the, most,0,-6.4382,-6.4079,0.0302,-2.3325,-2.2683,0.0641,1,0, most,0.0036
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,6-20,jspace,0, most games in the, most,0,-6.4382,-5.8783,0.5598,-2.3325,-2.3433,-0.0108,2,1, role,0.0668
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,6-20,jspace_keep_name,0, most games in the, most,0,-6.4382,-6.4621,-0.0239,-2.3325,-2.7084,-0.3759,3,1, role,0.0894
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,6-20,jspace_restore_rest,0, most games in the, most,0,-6.4382,-6.2047,0.2334,-2.3325,-2.3125,0.02,1,0, most,0.0165
Serena Williams,instrument,Serena Williams played the,subject_all,1 2 3,6-20,name_lens,0, most games in the, most,0,-6.4382,-6.313,0.1252,-2.3325,-2.2881,0.0444,1,0, most,0.0087
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-13,jspace,0, her tennis career., tennis,1,-5.9565,-6.4582,-0.5017,-2.193,-2.4978,-0.3048,1,0, tennis,0.0287
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-13,jspace_keep_name,0, her tennis career., tennis,1,-5.9565,-6.3037,-0.3472,-2.193,-2.3353,-0.1424,1,0, tennis,0.0532
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-13,jspace_restore_rest,0, her tennis career., tennis,1,-5.9565,-6.2828,-0.3263,-2.193,-2.4888,-0.2958,1,0, tennis,0.0058
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-13,name_lens,0, her tennis career., tennis,1,-5.9565,-6.0721,-0.1156,-2.193,-2.3179,-0.1249,1,0, tennis,0.0019
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-17,jspace,0, her tennis career., tennis,1,-5.9565,-6.2582,-0.3017,-2.193,-2.3142,-0.1212,1,0, tennis,0.0354
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-17,jspace_keep_name,0, her tennis career., tennis,1,-5.9565,-6.3401,-0.3836,-2.193,-2.5221,-0.3291,1,0, tennis,0.0758
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-17,jspace_restore_rest,0, her tennis career., tennis,1,-5.9565,-6.077,-0.1205,-2.193,-2.2671,-0.0741,1,0, tennis,0.0047
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,9-17,name_lens,0, her tennis career., tennis,1,-5.9565,-6.0064,-0.0499,-2.193,-2.2849,-0.0919,1,0, tennis,0.0032
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,6-20,jspace,0, her tennis career., tennis,1,-5.9565,-6.9838,-1.0273,-2.193,-2.9488,-0.7558,2,1, ,0.1524
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,6-20,jspace_keep_name,0, her tennis career., tennis,1,-5.9565,-7.0055,-1.0491,-2.193,-3.3528,-1.1598,3,1, ,0.1744
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,6-20,jspace_restore_rest,0, her tennis career., tennis,1,-5.9565,-5.96,-0.0036,-2.193,-2.4135,-0.2205,1,0, tennis,0.0222
Serena Williams,famous_for,Serena Williams is famous for,subject_all,1 2 3,6-20,name_lens,0, her tennis career., tennis,1,-5.9565,-5.8211,0.1354,-2.193,-2.269,-0.076,1,0, tennis,0.0097
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,jspace,0," the world, and", world,1,-8.918,-8.8379,0.0801,-3.133,-3.2079,-0.075,2,1, court,0.0475
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,jspace_keep_name,0," the world, and", world,1,-8.918,-8.7654,0.1526,-3.133,-3.1686,-0.0356,1,0, world,0.0646
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,jspace_restore_rest,0," the world, and", world,1,-8.918,-9.0061,-0.088,-3.133,-3.0707,0.0623,1,0, world,0.0139
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-13,name_lens,0," the world, and", world,1,-8.918,-8.969,-0.0509,-3.133,-3.1535,-0.0205,1,0, world,0.0052
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,jspace,0," the world, and", world,1,-8.918,-9.0426,-0.1246,-3.133,-3.2947,-0.1617,2,1, court,0.0521
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,jspace_keep_name,0," the world, and", world,1,-8.918,-8.8159,0.1021,-3.133,-3.2287,-0.0957,1,0, world,0.0949
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,jspace_restore_rest,0," the world, and", world,1,-8.918,-9.0303,-0.1123,-3.133,-3.1429,-0.0099,1,0, world,0.0098
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,9-17,name_lens,0," the world, and", world,1,-8.918,-8.9303,-0.0122,-3.133,-3.1144,0.0186,1,0, world,0.005
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,jspace,0," the world, and", world,1,-8.918,-8.5231,0.3949,-3.133,-3.0791,0.0539,1,0, world,0.1821
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,jspace_keep_name,0," the world, and", world,1,-8.918,-8.6922,0.2258,-3.133,-3.1429,-0.0099,1,0, world,0.3125
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,jspace_restore_rest,0," the world, and", world,1,-8.918,-8.9778,-0.0598,-3.133,-3.0036,0.1294,1,0, world,0.0277
Serena Williams,language,Serena Williams spoke the language of,subject_all,1 2 3,6-20,name_lens,0," the world, and", world,1,-8.918,-8.9765,-0.0585,-3.133,-3.0668,0.0662,1,0, world,0.0134
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,jspace,0," a man named

", man,1,-7.9637,-8.4828,-0.5192,-2.0623,-2.201,-0.1388,1,0, man,0.2462
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,jspace_keep_name,0," a man named

", man,1,-7.9637,-8.6354,-0.6717,-2.0623,-2.314,-0.2518,2,1, former,0.2743
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,jspace_restore_rest,0," a man named

", man,1,-7.9637,-7.9884,-0.0247,-2.0623,-2.0794,-0.0171,1,0, man,0.1046
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-13,name_lens,0," a man named

", man,1,-7.9637,-7.9919,-0.0283,-2.0623,-2.0991,-0.0368,1,0, man,0.0403
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,jspace,0," a man named

", man,1,-7.9637,-8.9774,-1.0137,-2.0623,-2.154,-0.0918,1,0, man,0.3113
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,jspace_keep_name,0," a man named

", man,1,-7.9637,-8.3185,-0.3549,-2.0623,-2.2263,-0.1641,1,0, man,0.3876
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,jspace_restore_rest,0," a man named

", man,1,-7.9637,-7.8273,0.1364,-2.0623,-2.0962,-0.034,1,0, man,0.1206
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,9-17,name_lens,0," a man named

", man,1,-7.9637,-8.0534,-0.0897,-2.0623,-2.063,-0.0008,1,0, man,0.0424
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,jspace,0," a man named

", man,1,-7.9637,-7.8849,0.0788,-2.0623,-2.133,-0.0707,1,0, man,0.4719
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,jspace_keep_name,0," a man named

", man,1,-7.9637,-9.4922,-1.5285,-2.0623,-2.0924,-0.0301,1,0, man,0.5541
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,jspace_restore_rest,0," a man named

", man,1,-7.9637,-8.1982,-0.2345,-2.0623,-2.0366,0.0256,1,0, man,0.1419
Serena Williams,spouse,Serena Williams was married to,subject_all,1 2 3,6-20,name_lens,0," a man named

", man,1,-7.9637,-8.3745,-0.4108,-2.0623,-2.0936,-0.0314,1,0, man,0.0736
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,jspace,0, Florida. She was, Florida,0,-6.5318,-7.5211,-0.9893,-1.7629,-2.0245,-0.2616,1,0, Florida,0.0582
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,jspace_keep_name,0, Florida. She was, Florida,0,-6.5318,-7.6706,-1.1388,-1.7629,-2.1308,-0.3679,1,0, Florida,0.0807
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,jspace_restore_rest,0, Florida. She was, Florida,0,-6.5318,-7.1488,-0.617,-1.7629,-2.1363,-0.3735,1,0, Florida,0.054
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-13,name_lens,0, Florida. She was, Florida,0,-6.5318,-6.6819,-0.1501,-1.7629,-1.8743,-0.1115,1,0, Florida,0.0156
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,jspace,0, Florida. She was, Florida,0,-6.5318,-7.9799,-1.4481,-1.7629,-2.4409,-0.678,1,0, Florida,0.1291
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,jspace_keep_name,0, Florida. She was, Florida,0,-6.5318,-7.5415,-1.0097,-1.7629,-2.1146,-0.3517,1,0, Florida,0.1166
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,jspace_restore_rest,0, Florida. She was, Florida,0,-6.5318,-6.9552,-0.4234,-1.7629,-1.9969,-0.2341,1,0, Florida,0.0408
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,9-17,name_lens,0, Florida. She was, Florida,0,-6.5318,-6.639,-0.1072,-1.7629,-1.7995,-0.0366,1,0, Florida,0.0136
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,jspace,0, Florida. She was, Florida,0,-6.5318,-8.4598,-1.928,-1.7629,-2.5134,-0.7505,2,1, California,0.2083
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,jspace_keep_name,0, Florida. She was, Florida,0,-6.5318,-8.6626,-2.1308,-1.7629,-2.4301,-0.6672,1,0, Florida,0.1979
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,jspace_restore_rest,0, Florida. She was, Florida,0,-6.5318,-7.3755,-0.8437,-1.7629,-2.1582,-0.3953,1,0, Florida,0.0804
Serena Williams,education,Serena Williams studied at the University of,subject_all,1 2 3,6-20,name_lens,0, Florida. She was, Florida,0,-6.5318,-6.9086,-0.3768,-1.7629,-1.9254,-0.1625,1,0, Florida,0.0321
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,jspace,0, the United States., United,1,-2.5869,-2.8691,-0.2822,-0.3393,-0.3709,-0.0316,1,0, United,0.05
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,jspace_keep_name,0, the United States., United,1,-2.5869,-2.9303,-0.3434,-0.3393,-0.3436,-0.0042,1,0, United,0.0726
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,jspace_restore_rest,0, the United States., United,1,-2.5869,-2.7914,-0.2045,-0.3393,-0.3758,-0.0365,1,0, United,0.0187
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-13,name_lens,0, the United States., United,1,-2.5869,-2.6634,-0.0765,-0.3393,-0.3638,-0.0245,1,0, United,0.0056
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,jspace,0, the United States., United,1,-2.5869,-2.8055,-0.2186,-0.3393,-0.294,0.0453,1,0, United,0.06
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,jspace_keep_name,0, the United States., United,1,-2.5869,-2.8504,-0.2635,-0.3393,-0.3174,0.0219,1,0, United,0.0912
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,jspace_restore_rest,0, the United States., United,1,-2.5869,-2.6662,-0.0793,-0.3393,-0.3461,-0.0068,1,0, United,0.0117
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,9-17,name_lens,0, the United States., United,1,-2.5869,-2.6155,-0.0286,-0.3393,-0.3386,0.0007,1,0, United,0.0054
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,jspace,0, the United States., United,1,-2.5869,-3.3342,-0.7473,-0.3393,-0.4516,-0.1123,1,0, United,0.1772
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,jspace_keep_name,0, the United States., United,1,-2.5869,-3.0826,-0.4957,-0.3393,-0.4231,-0.0837,1,0, United,0.1494
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,jspace_restore_rest,0, the United States., United,1,-2.5869,-2.7393,-0.1524,-0.3393,-0.3829,-0.0436,1,0, United,0.0437
Serena Williams,citizenship,Serena Williams was a citizen of,subject_all,1 2 3,6-20,name_lens,0, the United States., United,1,-2.5869,-2.5189,0.068,-0.3393,-0.3361,0.0032,1,0, United,0.011
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-13,jspace,0, Serena. The second, Serena,0,-5.0883,-8.7474,-3.6591,-2.125,-5.7856,-3.6607,46,1,?,0.6967
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-13,jspace_keep_name,0, Serena. The second, Serena,0,-5.0883,-7.3142,-2.226,-2.125,-4.3147,-2.1897,16,1,?,0.3776
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-13,jspace_restore_rest,0, Serena. The second, Serena,0,-5.0883,-8.4948,-3.4066,-2.125,-5.538,-3.413,40,1,?,0.5775
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-13,name_lens,0, Serena. The second, Serena,0,-5.0883,-7.711,-2.6228,-2.125,-4.6984,-2.5734,20,1,?,0.4141
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-17,jspace,0, Serena. The second, Serena,0,-5.0883,-9.4584,-4.3701,-2.125,-6.4543,-4.3293,76,1,?,0.8116
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-17,jspace_keep_name,0, Serena. The second, Serena,0,-5.0883,-9.265,-4.1768,-2.125,-6.2994,-4.1745,67,1,?,0.7862
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-17,jspace_restore_rest,0, Serena. The second, Serena,0,-5.0883,-8.5654,-3.4771,-2.125,-5.5861,-3.4611,41,1,?,0.586
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,9-17,name_lens,0, Serena. The second, Serena,0,-5.0883,-8.6524,-3.5641,-2.125,-5.6724,-3.5474,42,1,?,0.6005
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,6-20,jspace,0, Serena. The second, Serena,0,-5.0883,-13.7895,-8.7013,-2.125,-10.5491,-8.4241,1090,1, ,1.9371
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,6-20,jspace_keep_name,0, Serena. The second, Serena,0,-5.0883,-9.9876,-4.8993,-2.125,-6.9931,-4.8681,111,1," """,1.042
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,6-20,jspace_restore_rest,0, Serena. The second, Serena,0,-5.0883,-10.3503,-5.2621,-2.125,-7.4775,-5.3525,144,1,?,0.955
Serena Williams,copy_first_name,The first name of Serena Williams is,subject_all,5 6,6-20,name_lens,0, Serena. The second, Serena,0,-5.0883,-10.5264,-5.4381,-2.125,-7.4662,-5.3413,151,1,?,0.9619
Serena Williams,copy_last_name,The last name of Serena Williams is,subject_all,5 6,9-13,jspace,0, Williams. The first, Williams,0,-6.0934,-10.479,-4.3856,-2.4675,-7.1188,-4.6513,131,1,?,0.3735
Serena Williams,copy_last_name,The last name of Serena Williams is,subject_all,5 6,9-13,jspace_keep_name,0, Williams. The first, Williams,0,-6.0934,-8.7872,-2.6938,-2.4675,-5.3246,-2.857,33,1, a,0.1976
Serena Williams,copy_last_name,The last name of Serena Williams is,subject_all,5 6,9-13,jspace_restore_rest,0, Williams. The first, Williams,0,-6.0934,-7.3625,-1.2691,-2.4675,-3.9468,-1.4792,11,1,?,0.0961
Serena Williams,copy_last_name,The last name of Serena Williams is,subject_all,5 6,9-13,name_lens,0, Williams. The first, Williams,0,-6.0934,-6.219,-0.1257,-2.4675,-2.771,-0.3034,1,0, Williams,0.0174
Serena Williams,copy_last_name,The last name of Serena Williams is,subject_all,5 6,9-17,jspace,0, Williams. The first, Williams,0,-6.0934,-11.4549,-5.3615,-2.4675,-7.8995,-5.432,234,1, what,0.4494
