id,lexical_key,family,tier,role,target,text,occurrence,layer,sv_index_zero_based,target_token_index,target_position_fraction,sequence_length,target_token_decoded,activation_raw,activation_cos,hidden_norm,activation_prev1,activation_next1,activation_next2,next_token_entropy_nats,next_token_top_probability,actual_next_surprisal_nats,actual_next_token
feel_neg_2,feel,predicative,core,negative,feel,The soft feel was the main reason she chose the fabric.,0,8,12,2,0.18181818181818182,12, feel,66.48119354248047,0.06853912770748138,969.974365234375,34.72474670410156,57.46584701538086,47.40464401245117,2.168653726577759,0.6216623187065125,5.537858009338379, was
feel_pos_3,feel,predicative,core,positive,feel,The music makes the scene feel strangely empty.,0,7,12,5,0.625,9, feel,59.24771499633789,0.08331818878650665,711.101806640625,56.915321350097656,40.57096862792969,35.32863998413086,4.688077449798584,0.1700984239578247,9.115127563476562, strangely
feel_pos_3,feel,predicative,core,positive,feel,The music makes the scene feel strangely empty.,0,8,12,5,0.625,9, feel,78.33927154541016,0.0817546397447586,958.2241821289062,71.8829574584961,64.51689910888672,52.264892578125,4.688077449798584,0.1700984239578247,9.115127563476562, strangely
feel_neg_3,feel,predicative,core,negative,feel,The fabric has a smooth feel against the skin.,0,7,12,5,0.5555555555555556,10, feel,49.95772171020508,0.06447498500347137,774.8388061523438,14.171392440795898,45.09033966064453,39.65590286254883,2.586036443710327,0.3668794333934784,5.190221786499023, against
feel_neg_3,feel,predicative,core,negative,feel,The fabric has a smooth feel against the skin.,0,8,12,5,0.5555555555555556,10, feel,65.58601379394531,0.06636710464954376,988.230712890625,37.97785949707031,62.58237838745117,44.471065521240234,2.586036443710327,0.3668794333934784,5.190221786499023, against
feel_pos_4,feel,predicative,core,positive,feel,Small delays can make the conversation feel awkward.,0,7,12,6,0.75,9, feel,62.610023498535156,0.08511292934417725,735.6112060546875,33.635738372802734,24.243492126464844,37.98967361450195,2.897526979446411,0.4522271454334259,4.106070518493652, awkward
feel_pos_4,feel,predicative,core,positive,feel,Small delays can make the conversation feel awkward.,0,8,12,6,0.75,9, feel,82.4454116821289,0.0862644836306572,955.7283325195312,42.457130432128906,28.0753231048584,41.025020599365234,2.897526979446411,0.4522271454334259,4.106070518493652, awkward
feel_neg_4,feel,predicative,core,negative,feel,She preferred the heavier feel of the older keyboard.,0,7,12,4,0.4444444444444444,10, feel,56.01726150512695,0.07620485126972198,735.087890625,25.498214721679688,46.5664176940918,46.11254119873047,2.418657064437866,0.52214515209198,0.6498096585273743, of
feel_neg_4,feel,predicative,core,negative,feel,She preferred the heavier feel of the older keyboard.,0,8,12,4,0.4444444444444444,10, feel,67.53996276855469,0.07045895606279373,958.5717163085938,40.1501579284668,69.7487564086914,57.16767120361328,2.418657064437866,0.52214515209198,0.6498096585273743, of
spot_pos_1,spot,transitive,core,positive,spot,"If you spot a problem, report it before restarting the machine.",0,7,12,2,0.16666666666666666,13, spot,69.908935546875,0.0925460010766983,755.3966064453125,46.0860481262207,56.51028060913086,50.687591552734375,3.4240944385528564,0.347861647605896,1.055950403213501, a
spot_pos_1,spot,transitive,core,positive,spot,"If you spot a problem, report it before restarting the machine.",0,8,12,2,0.16666666666666666,13, spot,85.29967498779297,0.09742578864097595,875.5348510742188,54.304931640625,72.1175308227539,58.47815704345703,3.4240944385528564,0.347861647605896,1.055950403213501, a
spot_neg_1,spot,transitive,core,negative,spot,We found a quiet spot beside the river.,0,7,12,4,0.5,9, spot,63.903507232666016,0.08471659570932388,754.3209838867188,36.04689025878906,36.83329391479492,42.94779968261719,3.4959449768066406,0.171952024102211,5.635540008544922, beside
spot_neg_1,spot,transitive,core,negative,spot,We found a quiet spot beside the river.,0,8,12,4,0.5,9, spot,72.47737884521484,0.082672119140625,876.6846313476562,45.72801971435547,59.12410354614258,57.063232421875,3.4959449768066406,0.171952024102211,5.635540008544922, beside
spot_pos_2,spot,transitive,core,positive,spot,Experts can spot subtle errors that beginners usually miss.,0,7,12,2,0.2222222222222222,10, spot,68.36782836914062,0.08968725055456161,762.29150390625,37.053157806396484,29.05204963684082,10.079879760742188,5.487563610076904,0.124317966401577,3.3349127769470215, subtle
spot_pos_2,spot,transitive,core,positive,spot,Experts can spot subtle errors that beginners usually miss.,0,8,12,2,0.2222222222222222,10, spot,83.05838012695312,0.0859161764383316,966.7373657226562,44.252777099609375,48.16727828979492,26.529273986816406,5.487563610076904,0.124317966401577,3.3349127769470215, subtle
spot_neg_2,spot,transitive,core,negative,spot,A dark spot appeared near the center of the image.,0,7,12,2,0.2,11, spot,54.95784378051758,0.07035830616950989,781.11376953125,27.831687927246094,42.83490753173828,46.43878936767578,4.558581829071045,0.12692999839782715,4.189119338989258, appeared
spot_neg_2,spot,transitive,core,negative,spot,A dark spot appeared near the center of the image.,0,8,12,2,0.2,11, spot,67.50265502929688,0.06876499950885773,981.642578125,40.67526626586914,59.6262092590332,76.35121154785156,4.558581829071045,0.12692999839782715,4.189119338989258, appeared
spot_pos_3,spot,transitive,core,positive,spot,You can spot the difference once the curves are overlaid.,0,7,12,2,0.18181818181818182,12, spot,71.43944549560547,0.09758730232715607,732.0567626953125,42.945255279541016,66.42069244384766,34.05165100097656,4.775936603546143,0.24167993664741516,1.4201409816741943, the
spot_pos_3,spot,transitive,core,positive,spot,You can spot the difference once the curves are overlaid.,0,8,12,2,0.18181818181818182,12, spot,84.5610122680664,0.09945912659168243,850.2086791992188,48.903045654296875,82.5201187133789,48.18349838256836,4.775936603546143,0.24167993664741516,1.4201409816741943, the
spot_neg_3,spot,transitive,core,negative,spot,She saved a parking spot near the entrance.,0,7,12,4,0.5,9, spot,59.501686096191406,0.07488605380058289,794.56298828125,18.65041732788086,41.36985778808594,44.64384460449219,3.3158016204833984,0.378318727016449,4.909518241882324, near
spot_neg_3,spot,transitive,core,negative,spot,She saved a parking spot near the entrance.,0,8,12,4,0.5,9, spot,62.6607666015625,0.06305330991744995,993.7744750976562,18.01140594482422,67.08452606201172,55.51980209350586,3.3158016204833984,0.378318727016449,4.909518241882324, near
spot_pos_4,spot,transitive,core,positive,spot,I immediately spot the mismatch when the rows are aligned.,0,7,12,2,0.2,11, spot,55.347843170166016,0.0696834921836853,794.2748413085938,20.53190803527832,46.49193572998047,7.422321796417236,1.8507639169692993,0.5756494998931885,2.9272563457489014, the
spot_pos_4,spot,transitive,core,positive,spot,I immediately spot the mismatch when the rows are aligned.,0,8,12,2,0.2,11, spot,64.57123565673828,0.06462697684764862,999.1375122070312,35.143089294433594,55.32392883300781,18.39223861694336,1.8507639169692993,0.5756494998931885,2.9272563457489014, the
spot_neg_4,spot,transitive,core,negative,spot,The dog slept in its usual spot by the window.,0,7,12,6,0.6,11, spot,63.72108840942383,0.08820899575948715,722.3876342773438,23.28539276123047,42.092811584472656,43.93614959716797,3.33087158203125,0.16382038593292236,3.5589847564697266, by
spot_neg_4,spot,transitive,core,negative,spot,The dog slept in its usual spot by the window.,0,8,12,6,0.6,11, spot,69.36174011230469,0.07270080596208572,954.0711059570312,42.68256759643555,55.687007904052734,57.38885498046875,3.33087158203125,0.16382038593292236,3.5589847564697266, by
which_pos_1,which,relative,novel,positive,which,"The device, which had failed twice before, was replaced.",0,7,12,3,0.2727272727272727,12, which,65.53179931640625,0.08602045476436615,761.8164672851562,36.058345794677734,31.351539611816406,39.077735900878906,4.106673240661621,0.22860470414161682,5.6007609367370605, had
which_pos_1,which,relative,novel,positive,which,"The device, which had failed twice before, was replaced.",0,8,12,3,0.2727272727272727,12, which,72.7100830078125,0.07682861387729645,946.3932495117188,44.062217712402344,47.93977737426758,59.18938064575195,4.106673240661621,0.22860470414161682,5.6007609367370605, had
which_neg_1,which,relative,novel,negative,which,The editor circled the word which in the paragraph.,0,7,12,6,0.6,11, which,55.04102325439453,0.07675798237323761,717.0723266601562,51.04036331176758,24.891626358032227,31.04958724975586,3.7339320182800293,0.23743268847465515,5.562870979309082, in
which_neg_1,which,relative,novel,negative,which,The editor circled the word which in the paragraph.,0,8,12,6,0.6,11, which,62.265804290771484,0.07622439414262772,816.875,62.306541442871094,45.47825622558594,41.42323303222656,3.7339320182800293,0.23743268847465515,5.562870979309082, in
which_pos_2,which,relative,novel,positive,which,"The first result, which surprised us, disappeared after filtering.",0,7,12,4,0.36363636363636365,12, which,49.79322052001953,0.07111763954162598,700.1528930664062,44.13382339477539,30.453407287597656,31.954713821411133,3.388876438140869,0.3821256160736084,10.680755615234375, surprised
which_pos_2,which,relative,novel,positive,which,"The first result, which surprised us, disappeared after filtering.",0,8,12,4,0.36363636363636365,12, which,61.114234924316406,0.07530763000249863,811.52783203125,56.431766510009766,47.700279235839844,44.42882537841797,3.388876438140869,0.3821256160736084,10.680755615234375, surprised
which_neg_2,which,relative,novel,negative,which,They printed which on its own line.,0,7,12,2,0.2857142857142857,8, which,51.59678268432617,0.07826952636241913,659.2192993164062,28.08847427368164,24.169204711914062,4.90738582611084,6.363664627075195,0.09679485112428665,8.022661209106445, on
which_neg_2,which,relative,novel,negative,which,They printed which on its own line.,0,8,12,2,0.2857142857142857,8, which,61.38246154785156,0.07613731175661087,806.2073364257812,39.2562141418457,32.869415283203125,20.045713424682617,6.363664627075195,0.09679485112428665,8.022661209106445, on
which_pos_3,which,relative,novel,positive,which,"We used the older method, which requires fewer assumptions.",0,7,12,6,0.6,11, which,42.50763702392578,0.06464037299156189,657.6019897460938,24.369470596313477,24.742414474487305,17.205310821533203,3.393873691558838,0.40278977155685425,4.5343403816223145, requires
which_pos_3,which,relative,novel,positive,which,"We used the older method, which requires fewer assumptions.",0,8,12,6,0.6,11, which,50.32196044921875,0.06504503637552261,773.64794921875,32.527313232421875,37.25334548950195,43.30796813964844,3.393873691558838,0.40278977155685425,4.5343403816223145, requires
which_neg_3,which,relative,novel,negative,which,The teacher asked the class to spell which.,0,7,12,7,0.875,9, which,50.37314987182617,0.07971660792827606,631.90283203125,50.82440948486328,31.231151580810547,,3.8443636894226074,0.36369138956069946,5.823949813842773,.
which_neg_3,which,relative,novel,negative,which,The teacher asked the class to spell which.,0,8,12,7,0.875,9, which,57.07166290283203,0.07111190259456635,802.5613403320312,62.128780364990234,27.517723083496094,,3.8443636894226074,0.36369138956069946,5.823949813842773,.
whose_pos_1,whose,relative,novel,positive,whose,The scientist whose paper we discussed joined the call.,0,7,12,2,0.2222222222222222,10, whose,31.601591110229492,0.0405552014708519,779.22412109375,25.557981491088867,58.3836784362793,45.3707160949707,6.443211078643799,0.1483953595161438,5.095375061035156, paper
whose_pos_1,whose,relative,novel,positive,whose,The scientist whose paper we discussed joined the call.,0,8,12,2,0.2222222222222222,10, whose,44.80805969238281,0.049846772104501724,898.9159545898438,31.173599243164062,69.88761138916016,59.269649505615234,6.443211078643799,0.1483953595161438,5.095375061035156, paper
whose_neg_1,whose,relative,novel,negative,whose,The editor highlighted the word whose in yellow.,0,7,12,5,0.625,9, whose,35.68190002441406,0.047968484461307526,743.861328125,52.42310333251953,10.412755012512207,16.910688400268555,5.424038887023926,0.0760616585612297,8.357460975646973, in
whose_neg_1,whose,relative,novel,negative,whose,The editor highlighted the word whose in yellow.,0,8,12,5,0.625,9, whose,52.109092712402344,0.06034153699874878,863.5692138671875,64.50076293945312,24.25066566467285,16.1181583404541,5.424038887023926,0.0760616585612297,8.357460975646973, in
whose_pos_2,whose,relative,novel,positive,whose,We interviewed a programmer whose code had caused the failure.,0,7,12,4,0.4,11, whose,38.14208984375,0.05255920812487602,725.6975708007812,21.01479721069336,35.25574493408203,30.882455825805664,6.05316162109375,0.08270377665758133,2.92999005317688, code
whose_pos_2,whose,relative,novel,positive,whose,We interviewed a programmer whose code had caused the failure.,0,8,12,4,0.4,11, whose,55.19869613647461,0.06378684192895889,865.36181640625,21.728715896606445,47.9574089050293,41.252044677734375,6.05316162109375,0.08270377665758133,2.92999005317688, code
whose_neg_2,whose,relative,novel,negative,whose,They printed whose beneath the title.,0,7,12,2,0.3333333333333333,7, whose,15.592700958251953,0.02341490238904953,665.9306640625,28.132871627807617,3.6336798667907715,30.79343605041504,5.233314037322998,0.305644154548645,14.798614501953125, beneath
whose_neg_2,whose,relative,novel,negative,whose,They printed whose beneath the title.,0,8,12,2,0.3333333333333333,7, whose,26.541837692260742,0.033519431948661804,791.8343505859375,39.40571594238281,12.672712326049805,31.939043045043945,5.233314037322998,0.305644154548645,14.798614501953125, beneath
whose_pos_3,whose,relative,novel,positive,whose,I met the author whose book inspired the project.,0,7,12,4,0.4444444444444444,10, whose,37.28509521484375,0.05223682150244713,713.7703857421875,35.72124481201172,53.037147521972656,38.36811065673828,5.2448344230651855,0.14818841218948364,2.221770763397217, book
whose_pos_3,whose,relative,novel,positive,whose,I met the author whose book inspired the project.,0,8,12,4,0.4444444444444444,10, whose,54.74949264526367,0.0641556829214096,853.3848876953125,40.520450592041016,61.4651985168457,52.960472106933594,5.2448344230651855,0.14818841218948364,2.221770763397217, book
whose_neg_3,whose,relative,novel,negative,whose,The teacher asked the class to spell whose.,0,7,12,7,0.875,9, whose,24.528606414794922,0.03507126122713089,699.3933715820312,50.82440948486328,23.57862663269043,,5.5257110595703125,0.19481174647808075,3.6982216835021973,.
whose_neg_3,whose,relative,novel,negative,whose,The teacher asked the class to spell whose.,0,8,12,7,0.875,9, whose,33.11536407470703,0.03680034726858139,899.8655395507812,62.128780364990234,20.65079689025879,,5.5257110595703125,0.19481174647808075,3.6982216835021973,.
whether_pos_1,whether,embedded_question,novel,positive,whether,We tested whether the effect survived randomization.,0,7,12,2,0.25,9, whether,36.567134857177734,0.045889027416706085,796.860107421875,18.55785369873047,39.892189025878906,41.66741943359375,4.824475288391113,0.4024074971675873,0.910290002822876, the
whether_pos_1,whether,embedded_question,novel,positive,whether,We tested whether the effect survived randomization.,0,8,12,2,0.25,9, whether,54.055999755859375,0.05603481084108353,964.68603515625,29.88517951965332,52.53798294067383,48.257286071777344,4.824475288391113,0.4024074971675873,0.910290002822876, the
whether_neg_1,whether,embedded_question,novel,negative,whether,The editor underlined the word whether in the sentence.,0,7,12,6,0.6,11, whether,34.59546661376953,0.046884115785360336,737.8931274414062,50.53416061401367,27.0689697265625,32.816131591796875,3.798631429672241,0.1656777411699295,1.797710657119751, in
whether_neg_1,whether,embedded_question,novel,negative,whether,The editor underlined the word whether in the sentence.,0,8,12,6,0.6,11, whether,44.76831817626953,0.047795165330171585,936.67041015625,62.518184661865234,46.30638885498047,42.01753234863281,3.798631429672241,0.1656777411699295,1.797710657119751, in
whether_pos_2,whether,embedded_question,novel,positive,whether,She asked whether the backup file still existed.,0,7,12,2,0.25,9, whether,53.52265548706055,0.07186657190322876,744.7503662109375,36.79082489013672,47.14390182495117,16.125659942626953,3.5595974922180176,0.21911124885082245,1.518175721168518, the
whether_pos_2,whether,embedded_question,novel,positive,whether,She asked whether the backup file still existed.,0,8,12,2,0.25,9, whether,69.79621887207031,0.07645848393440247,912.8643188476562,53.07386016845703,58.90247344970703,20.689594268798828,3.5595974922180176,0.21911124885082245,1.518175721168518, the
whether_neg_2,whether,embedded_question,novel,negative,whether,They printed whether on a flash card.,0,7,12,2,0.2857142857142857,8, whether,35.97190856933594,0.05182194337248802,694.1443481445312,28.08847427368164,34.575923919677734,31.824771881103516,4.7750983238220215,0.21651117503643036,7.967613220214844, on
whether_neg_2,whether,embedded_question,novel,negative,whether,They printed whether on a flash card.,0,8,12,2,0.2857142857142857,8, whether,49.00406265258789,0.05760953947901726,850.6240844726562,39.2562141418457,47.70707702636719,38.61749267578125,4.7750983238220215,0.21651117503643036,7.967613220214844, on
whether_pos_3,whether,embedded_question,novel,positive,whether,The main question is whether the direction generalizes.,0,7,12,4,0.4444444444444444,10, whether,41.052433013916016,0.05835238844156265,703.5261840820312,26.420963287353516,38.002662658691406,19.966064453125,3.8650567531585693,0.3278709948062897,1.1151350736618042, the
whether_pos_3,whether,embedded_question,novel,positive,whether,The main question is whether the direction generalizes.,0,8,12,4,0.4444444444444444,10, whether,59.20485305786133,0.06872420758008957,861.4846801757812,46.9151725769043,47.82552719116211,23.032468795776367,3.8650567531585693,0.3278709948062897,1.1151350736618042, the
whether_neg_3,whether,embedded_question,novel,negative,whether,The teacher asked the class to spell whether.,0,7,12,7,0.875,9, whether,40.16157150268555,0.05767444521188736,696.3494873046875,50.82440948486328,32.15056610107422,,3.8585402965545654,0.15266068279743195,2.379537582397461,.
whether_neg_3,whether,embedded_question,novel,negative,whether,The teacher asked the class to spell whether.,0,8,12,7,0.875,9, whether,53.62339401245117,0.060653604567050934,884.0924682617188,62.128780364990234,27.97706413269043,,3.8585402965545654,0.15266068279743195,2.379537582397461,.
why_pos_1,why,embedded_question,novel,positive,why,I finally understood why the two runs disagreed.,0,7,12,3,0.3333333333333333,10, why,42.63450622558594,0.05956227332353592,715.7971801757812,14.8534517288208,49.23184585571289,32.05310821533203,4.206198692321777,0.24534814059734344,1.4050770998001099, the
why_pos_1,why,embedded_question,novel,positive,why,I finally understood why the two runs disagreed.,0,8,12,3,0.3333333333333333,10, why,54.63253402709961,0.0607796236872673,898.8626708984375,28.79808807373047,59.569026947021484,52.73887252807617,4.206198692321777,0.24534814059734344,1.4050770998001099, the
why_neg_1,why,embedded_question,novel,negative,why,The editor underlined the word why in the sentence.,0,7,12,6,0.6,11, why,23.70921516418457,0.03462101146578789,684.8215942382812,50.53416061401367,19.83731460571289,33.556095123291016,4.399591445922852,0.13226884603500366,2.022918701171875, in
why_neg_1,why,embedded_question,novel,negative,why,The editor underlined the word why in the sentence.,0,8,12,6,0.6,11, why,24.35182762145996,0.02713194116950035,897.5335693359375,62.518184661865234,28.95853042602539,45.161346435546875,4.399591445922852,0.13226884603500366,2.022918701171875, in
why_pos_2,why,embedded_question,novel,positive,why,She explained why the experiment had to be repeated.,0,7,12,2,0.2222222222222222,10, why,44.56313705444336,0.06030278652906418,738.9896850585938,24.055967330932617,51.49108123779297,30.07021713256836,4.4175591468811035,0.2040328085422516,1.5894744396209717, the
why_pos_2,why,embedded_question,novel,positive,why,She explained why the experiment had to be repeated.,0,8,12,2,0.2222222222222222,10, why,60.043853759765625,0.0662965178489685,905.6864013671875,43.964508056640625,64.06716918945312,33.333744049072266,4.4175591468811035,0.2040328085422516,1.5894744396209717, the
why_neg_2,why,embedded_question,novel,negative,why,They printed why in large letters.,0,7,12,2,0.3333333333333333,7, why,27.96222686767578,0.04189154505729675,667.490966796875,28.132871627807617,20.22718620300293,14.366785049438477,5.213950157165527,0.12016140669584274,4.306419372558594, in
why_neg_2,why,embedded_question,novel,negative,why,They printed why in large letters.,0,8,12,2,0.3333333333333333,7, why,30.746978759765625,0.0367831289768219,835.8989868164062,39.40571594238281,33.4255256652832,27.20897674560547,5.213950157165527,0.12016140669584274,4.306419372558594, in
why_pos_3,why,embedded_question,novel,positive,why,Nobody knew why the signal vanished after layer eight.,0,7,12,2,0.2222222222222222,10, why,43.73619079589844,0.05919790267944336,738.8131713867188,32.517215728759766,46.49005126953125,35.45915222167969,4.287497043609619,0.1793428361415863,1.7184560298919678, the
why_pos_3,why,embedded_question,novel,positive,why,Nobody knew why the signal vanished after layer eight.,0,8,12,2,0.2222222222222222,10, why,59.05706024169922,0.060214702039957047,980.7747802734375,54.024085998535156,56.696292877197266,46.181304931640625,4.287497043609619,0.1793428361415863,1.7184560298919678, the
why_neg_3,why,embedded_question,novel,negative,why,The teacher asked the class to spell why.,0,7,12,7,0.875,9, why,35.668861389160156,0.05559764429926872,641.553466796875,50.82440948486328,37.6041259765625,,4.801422119140625,0.11823472380638123,2.8225834369659424,.
why_neg_3,why,embedded_question,novel,negative,why,The teacher asked the class to spell why.,0,8,12,7,0.875,9, why,39.1829948425293,0.04475472494959831,875.5051879882812,62.128780364990234,37.92106246948242,,4.801422119140625,0.11823472380638123,2.8225834369659424,.
how_pos_1,how,embedded_question,novel,positive,how,The report explains how the estimate was calculated.,0,7,12,3,0.375,9, how,45.861663818359375,0.06756540387868881,678.7743530273438,30.516801834106445,38.59148025512695,15.97487735748291,4.178514003753662,0.4215834438800812,0.8637375831604004, the
how_pos_1,how,embedded_question,novel,positive,how,The report explains how the estimate was calculated.,0,8,12,3,0.375,9, how,63.79104232788086,0.07733618468046188,824.853759765625,58.01198959350586,47.33064651489258,22.7128963470459,4.178514003753662,0.4215834438800812,0.8637375831604004, the
how_neg_1,how,embedded_question,novel,negative,how,The editor underlined the word how in the sentence.,0,7,12,6,0.6,11, how,24.903446197509766,0.0353948250412941,703.5900268554688,50.53416061401367,20.61322593688965,34.16493225097656,4.69718074798584,0.08887023478746414,2.4205780029296875, in
how_neg_1,how,embedded_question,novel,negative,how,The editor underlined the word how in the sentence.,0,8,12,6,0.6,11, how,30.22471809387207,0.035844359546899796,843.2210083007812,62.518184661865234,33.40533447265625,46.49933624267578,4.69718074798584,0.08887023478746414,2.4205780029296875, in
how_pos_2,how,embedded_question,novel,positive,how,We learned how the failure propagated through the system.,0,7,12,2,0.2222222222222222,10, how,33.546730041503906,0.0499434657394886,671.694091796875,11.071642875671387,47.9403076171875,24.875192642211914,1.9344117641448975,0.7632403373718262,3.0201823711395264, the
how_pos_2,how,embedded_question,novel,positive,how,We learned how the failure propagated through the system.,0,8,12,2,0.2222222222222222,10, how,48.94741439819336,0.056894320994615555,860.3215942382812,29.440807342529297,58.595829010009766,35.161922454833984,1.9344117641448975,0.7632403373718262,3.0201823711395264, the
how_neg_2,how,embedded_question,novel,negative,how,They printed how on a separate card.,0,7,12,2,0.2857142857142857,8, how,27.460224151611328,0.041307270526885986,664.7794189453125,28.08847427368164,28.754295349121094,34.94915008544922,2.2706551551818848,0.574558436870575,8.272903442382812, on
how_neg_2,how,embedded_question,novel,negative,how,They printed how on a separate card.,0,8,12,2,0.2857142857142857,8, how,37.219783782958984,0.04639741778373718,802.1951293945312,39.2562141418457,37.93306350708008,45.37118148803711,2.2706551551818848,0.574558436870575,8.272903442382812, on
how_pos_3,how,embedded_question,novel,positive,how,She showed us how the two vectors were aligned.,0,7,12,1,0.1111111111111111,10, showed,35.72277069091797,0.04617626965045929,773.6174926757812,38.175071716308594,49.18785095214844,46.600318908691406,4.130385398864746,0.14157122373580933,3.0174522399902344, us
how_pos_3,how,embedded_question,novel,positive,how,She showed us how the two vectors were aligned.,0,8,12,1,0.1111111111111111,10, showed,55.75558090209961,0.05667511373758316,983.775390625,-241.37762451171875,61.98863983154297,62.48882293701172,4.130385398864746,0.14157122373580933,3.0174522399902344, us
how_neg_3,how,embedded_question,novel,negative,how,The teacher asked the class to spell how.,0,7,12,7,0.875,9, how,32.427398681640625,0.04816647991538048,673.2357788085938,50.82440948486328,33.214202880859375,,3.2872776985168457,0.23922550678253174,5.8678483963012695,.
how_neg_3,how,embedded_question,novel,negative,how,The teacher asked the class to spell how.,0,8,12,7,0.875,9, how,42.37769317626953,0.051624149084091187,820.888916015625,62.128780364990234,30.700685501098633,,3.2872776985168457,0.23922550678253174,5.8678483963012695,.
what_pos_1,what,embedded_question,novel,positive,what,Tell me what happened after the model loaded.,0,7,12,2,0.25,9, what,58.15819549560547,0.09107016772031784,638.608642578125,39.44873046875,24.631004333496094,32.33853530883789,4.108036994934082,0.26922446489334106,4.6247100830078125, happened
what_pos_1,what,embedded_question,novel,positive,what,Tell me what happened after the model loaded.,0,8,12,2,0.25,9, what,69.38421630859375,0.08474042266607285,818.7853393554688,54.21057891845703,33.46161651611328,49.229347229003906,4.108036994934082,0.26922446489334106,4.6247100830078125, happened
what_neg_1,what,embedded_question,novel,negative,what,The editor underlined the word what in the sentence.,0,7,12,6,0.6,11, what,44.668983459472656,0.06463705748319626,691.0739135742188,50.53416061401367,18.856428146362305,32.34721374511719,4.811089515686035,0.05938234180212021,2.886258363723755, in
what_neg_1,what,embedded_question,novel,negative,what,The editor underlined the word what in the sentence.,0,8,12,6,0.6,11, what,43.967567443847656,0.05098767951130867,862.3175048828125,62.518184661865234,27.574100494384766,45.52068328857422,4.811089515686035,0.05938234180212021,2.886258363723755, in
what_pos_2,what,embedded_question,novel,positive,what,We need to determine what the direction is actually tracking.,0,7,12,4,0.4,11, what,54.752986907958984,0.08651901036500931,632.8434448242188,7.74307918548584,38.273860931396484,17.362518310546875,4.292238235473633,0.3251795172691345,1.1233779191970825, the
what_pos_2,what,embedded_question,novel,positive,what,We need to determine what the direction is actually tracking.,0,8,12,4,0.4,11, what,67.26849365234375,0.08451654016971588,795.9210815429688,16.10306739807129,46.920372009277344,20.830350875854492,4.292238235473633,0.3251795172691345,1.1233779191970825, the
what_neg_2,what,embedded_question,novel,negative,what,They printed what on a separate card.,0,7,12,2,0.2857142857142857,8, what,53.788551330566406,0.08093578368425369,664.5830688476562,28.08847427368164,27.827442169189453,35.20542526245117,2.887924909591675,0.3656523823738098,9.568572044372559, on
what_neg_2,what,embedded_question,novel,negative,what,They printed what on a separate card.,0,8,12,2,0.2857142857142857,8, what,58.424625396728516,0.07102636992931366,822.5765380859375,39.2562141418457,37.79866027832031,45.30954360961914,2.887924909591675,0.3656523823738098,9.568572044372559, on
what_pos_3,what,embedded_question,novel,positive,what,Nobody could explain what caused the sudden change.,0,7,12,3,0.375,9, what,72.69425964355469,0.10572304576635361,687.5914306640625,30.556425094604492,47.33222579956055,45.21451950073242,4.129785060882568,0.19119493663311005,5.091961860656738, caused
what_pos_3,what,embedded_question,novel,positive,what,Nobody could explain what caused the sudden change.,0,8,12,3,0.375,9, what,86.3530502319336,0.09783569723367691,882.6333618164062,44.448856353759766,53.4627799987793,52.559486389160156,4.129785060882568,0.19119493663311005,5.091961860656738, caused
what_neg_3,what,embedded_question,novel,negative,what,The teacher asked the class to spell what.,0,7,12,7,0.875,9, what,59.68788528442383,0.08896052837371826,670.9479370117188,50.82440948486328,35.292999267578125,,3.807529926300049,0.2684915363788605,5.877435684204102,.
what_neg_3,what,embedded_question,novel,negative,what,The teacher asked the class to spell what.,0,8,12,7,0.875,9, what,66.08180236816406,0.07701104134321213,858.0821533203125,62.128780364990234,27.708250045776367,,3.807529926300049,0.2684915363788605,5.877435684204102,.
means_pos_1,means,semantic_relation,novel,positive,means,This means the second hypothesis is probably wrong.,0,7,12,1,0.125,9, means,29.60672378540039,0.03968731686472893,745.9996337890625,16.659568786621094,51.42637634277344,23.062389373779297,1.6461588144302368,0.7186142206192017,2.580430507659912, the
means_pos_1,means,semantic_relation,novel,positive,means,This means the second hypothesis is probably wrong.,0,8,12,1,0.125,9, means,39.481998443603516,0.045529983937740326,867.164794921875,-270.6718444824219,65.17386627197266,35.98151397705078,1.6461588144302368,0.7186142206192017,2.580430507659912, the
means_neg_1,means,semantic_relation,novel,negative,means,The lab has the means to repeat the experiment.,0,7,12,4,0.4444444444444444,10, means,20.177600860595703,0.029386328533291817,686.6322631835938,29.634798049926758,42.78413009643555,37.33786392211914,1.4260437488555908,0.7276656627655029,0.31791362166404724, to
means_neg_1,means,semantic_relation,novel,negative,means,The lab has the means to repeat the experiment.,0,8,12,4,0.4444444444444444,10, means,38.60335922241211,0.04410475865006447,875.2651977539062,37.24748229980469,55.40584182739258,56.069766998291016,1.4260437488555908,0.7276656627655029,0.31791362166404724, to
means_pos_2,means,semantic_relation,novel,positive,means,A positive score means the feature is present.,0,7,12,3,0.375,9, means,43.663429260253906,0.05810428783297539,751.466552734375,43.010589599609375,55.754005432128906,41.06802749633789,3.078827142715454,0.33958661556243896,1.1425262689590454, the
means_pos_2,means,semantic_relation,novel,positive,means,A positive score means the feature is present.,0,8,12,3,0.375,9, means,58.580284118652344,0.05840887874364853,1002.9345703125,52.37620162963867,68.45079040527344,49.67243957519531,3.078827142715454,0.33958661556243896,1.1425262689590454, the
